"","SMILES","InChI","EndPt","ReadyBiodeg","MaxEStateIndex","MinEStateIndex","MaxAbsEStateIndex","MinAbsEStateIndex","qed","MolWt","HeavyAtomMolWt","ExactMolWt","NumValenceElectrons","NumRadicalElectrons","MaxPartialCharge","MinPartialCharge","MaxAbsPartialCharge","MinAbsPartialCharge","FpDensityMorgan1","FpDensityMorgan2","FpDensityMorgan3","BalabanJ","BertzCT","Chi0","Chi0n","Chi0v","Chi1","Chi1n","Chi1v","Chi2n","Chi2v","Chi3n","Chi3v","Chi4n","Chi4v","HallKierAlpha","Ipc","Kappa1","Kappa2","Kappa3","LabuteASA","PEOE_VSA1","PEOE_VSA10","PEOE_VSA11","PEOE_VSA12","PEOE_VSA13","PEOE_VSA14","PEOE_VSA2","PEOE_VSA3","PEOE_VSA4","PEOE_VSA5","PEOE_VSA6","PEOE_VSA7","PEOE_VSA8","PEOE_VSA9","SMR_VSA1","SMR_VSA10","SMR_VSA2","SMR_VSA3","SMR_VSA4","SMR_VSA5","SMR_VSA6","SMR_VSA7","SMR_VSA8","SMR_VSA9","SlogP_VSA1","SlogP_VSA10","SlogP_VSA11","SlogP_VSA12","SlogP_VSA2","SlogP_VSA3","SlogP_VSA4","SlogP_VSA5","SlogP_VSA6","SlogP_VSA7","SlogP_VSA8","SlogP_VSA9","TPSA","EState_VSA1","EState_VSA10","EState_VSA11","EState_VSA2","EState_VSA3","EState_VSA4","EState_VSA5","EState_VSA6","EState_VSA7","EState_VSA8","EState_VSA9","VSA_EState1","VSA_EState10","VSA_EState2","VSA_EState3","VSA_EState4","VSA_EState5","VSA_EState6","VSA_EState7","VSA_EState8","VSA_EState9","FractionCSP3","HeavyAtomCount","NHOHCount","NOCount","NumAliphaticCarbocycles","NumAliphaticHeterocycles","NumAliphaticRings","NumAromaticCarbocycles","NumAromaticHeterocycles","NumAromaticRings","NumHAcceptors","NumHDonors","NumHeteroatoms","NumRotatableBonds","NumSaturatedCarbocycles","NumSaturatedHeterocycles","NumSaturatedRings","RingCount","MolLogP","MolMR","fr_Al_COO","fr_Al_OH","fr_Al_OH_noTert","fr_ArN","fr_Ar_COO","fr_Ar_N","fr_Ar_NH","fr_Ar_OH","fr_COO","fr_COO2","fr_C_O","fr_C_O_noCOO","fr_C_S","fr_HOCCN","fr_Imine","fr_NH0","fr_NH1","fr_NH2","fr_N_O","fr_Ndealkylation1","fr_Ndealkylation2","fr_Nhpyrrole","fr_SH","fr_aldehyde","fr_alkyl_carbamate","fr_alkyl_halide","fr_allylic_oxid","fr_amide","fr_amidine","fr_aniline","fr_aryl_methyl","fr_azide","fr_azo","fr_barbitur","fr_benzene","fr_benzodiazepine","fr_bicyclic","fr_diazo","fr_dihydropyridine","fr_epoxide","fr_ester","fr_ether","fr_furan","fr_guanido","fr_halogen","fr_hdrzine","fr_hdrzone","fr_imidazole","fr_imide","fr_isocyan","fr_isothiocyan","fr_ketone","fr_ketone_Topliss","fr_lactam","fr_lactone","fr_methoxy","fr_morpholine","fr_nitrile","fr_nitro","fr_nitro_arom","fr_nitro_arom_nonortho","fr_nitroso","fr_oxazole","fr_oxime","fr_para_hydroxylation","fr_phenol","fr_phenol_noOrthoHbond","fr_phos_acid","fr_phos_ester","fr_piperdine","fr_piperzine","fr_priamide","fr_prisulfonamd","fr_pyridine","fr_quatN","fr_sulfide","fr_sulfonamd","fr_sulfone","fr_term_acetylene","fr_tetrazole","fr_thiazole","fr_thiocyan","fr_thiophene","fr_unbrch_alkane","fr_urea"
"322","Cc1cc(Sc2cc(C)c(c(c2)C(C)(C)C)O)cc(c1O)C(C)(C)C","YFHKLSPMRRWLKI-UHFFFAOYSA-N","NRB",0,10.412683516346,-0.1181984074494,10.412683516346,0.1181984074494,0.646882890409267,358.547,328.307,358.1966512,136,0,0.121783039514991,-0.507372812859879,0.507372812859879,0.121783039514991,0.64,0.96,1.24,2.50913419660789,725.640348181791,19.1543360594497,16.6120765582223,17.42857313915,11.3025675839201,8.66486296272233,9.48135954365005,8.87473946440398,10.021672651218,4.39973531536278,5.34254435694484,2.89026131414772,3.98738475250794,-1.61,148370.71012454,19.7112791455508,6.60242841373598,4.32553469764694,155.849495999284,10.2130547896814,11.4990236665678,0,0,0,0,0,0,0,0,53.3043081475349,60.0698265954152,20.9178699344295,0,10.2130547896814,11.7618849493911,0,0,0,76.0108454873541,0,46.5192742406344,0,11.4990236665678,0,0,11.4990236665678,11.7618849493911,10.2130547896814,10.8299809387936,13.8474743993812,63.7962291649317,34.056435224882,0,0,0,40.46,0,10.2130547896814,0,10.8299809387936,11.4990236665678,32.0447729178235,0,11.7618849493911,25.9802085363045,53.675157335067,0,0,1.67166666666667,0,0,0,0,0,0,0,51.995,0.454545454545455,25,2,2,0,0,0,2,0,2,3,2,3,2,0,0,0,2,6.46084000000001,107.2106,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl","JWBOIMRXGHLCPP-UHFFFAOYSA-N","NRB",0,6.20087459057697,-0.577707860922147,6.20087459057697,0.167314814814815,0.615021467131304,320.046,309.966,317.95366104,94,0,0.118277552481638,-0.104335407551728,0.118277552481638,0.104335407551728,0.777777777777778,1.38888888888889,1.94444444444444,2.4676187369449,519.572130204195,13.1209558646301,9.28536058393317,12.309076368007,8.59222415287502,5.37380133023972,7.00260183720214,3.88518999414606,5.89260741111148,2.72138126343449,3.82151625735868,1.85820433718919,2.79989835997473,-0.4,12244.3707380709,14.0185454965892,6.164208984375,3.12892468666491,126.431446461881,0,4.83626969025006,0,0,0,0,0,0,0,23.201879780465,53.5337151227731,29.3260041887788,15.963172673644,0,0,46.4037595609301,0,0,0,10.7541757364114,0,69.7031061585695,0,0,0,0,0,46.4037595609301,4.83626969025006,0,0,17.0448090295554,48.5309365476929,10.0452666274827,0,0,0,4.83626969025006,0,0,5.91790604616139,10.0452666274827,11.126902983394,0,0,48.5309365476929,0,46.4037595609301,0,24.2788588470368,0,0,0,0,0,0,0,17.498918930741,0.142857142857143,18,0,0,0,0,0,2,0,2,0,0,4,3,0,0,0,2,5.929,80.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"324","CCN(c1ccc(c(c1)C)C=C(C#N)C#N)CCOC(=O)CCCCC(=O)OCCN(c1ccc(c(c1)C)C=C(C#N)C#N)CC","PDOOQWTZCPNMLF-UHFFFAOYSA-N","NRB",0,12.242380768665,-0.311588804723179,12.242380768665,0.0461562744385002,0.113977822619976,620.754,580.434,620.31110376,238,0,0.305343256500928,-0.463789437103807,0.463789437103807,0.305343256500928,0.673913043478261,1.04347826086957,1.34782608695652,1.7004151734962,1448.4752107073,33.8987659787526,27.0061447002377,27.0061447002377,22.1833340683438,15.2524873260486,15.2524873260486,10.4524063168497,10.4524063168497,7.34230013948216,7.34230013948216,4.68907619419876,4.68907619419876,-5.58,7372159305.15298,36.6108118854541,19.6478152650766,11.8355223664669,271.508022732094,19.2735453693011,48.6368582403335,0,0,0,11.9386105759037,9.58907436814364,0,21.0475662189539,0,12.1327341369232,99.2079064989167,37.3059286070443,13.0895128118252,19.0628002757437,35.4654233389386,21.0475662189539,0,0,53.3782352904665,49.1926090143771,69.7982174376962,0,24.2768852511691,9.79981946170096,11.3747725493671,0,0,51.3314001285798,19.0628002757437,59.1719258695043,61.7845668578733,47.5444114709082,0,12.1520402136678,0,154.24,0,9.58907436814364,0,49.1402268109201,39.0206688695023,33.6285785161551,0,12.1520402136678,88.3700364607013,9.79981946170096,30.521292126554,0,0,0,0,0,0,0,0,0,114.666666666667,0.388888888888889,46,0,10,0,0,0,2,0,2,10,0,10,17,0,0,0,2,6.16416000000001,176.923999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"325","COc1ccccc1Nc1ccc(c2c1C(=O)c1ccccc1C2=O)N","KCHSQBUPMQJKRM-UHFFFAOYSA-N","NRB",0,13.0922230883094,-0.239466044133703,13.0922230883094,0.222316704459561,0.552609025710926,344.37,328.242,344.116092372,128,0,0.196188372959081,-0.494580849183018,0.494580849183018,0.196188372959081,0.769230769230769,1.38461538461538,2.07692307692308,1.89838580421098,1056.87188173418,18.2587840661348,14.0755978324775,14.0755978324775,12.6133922029302,8.12468000165668,8.12468000165668,5.98146590436716,5.98146590436716,4.4843235013236,4.4843235013236,3.24487336806203,3.24487336806203,-3.6,1141421.74128006,15.900403000806,6.0396484375,2.33028930787068,149.960929031501,15.7873190349686,5.74951183328391,11.5664898927299,0,0,0,9.58907436814364,0,0,0,36.3982024107697,24.2654682738464,16.8142892580776,29.6114730740386,14.3259373219437,28.6286487167806,0,0,0,0,18.160253622446,82.9174766514041,0,5.74951183328391,15.7873190349686,17.0621588240507,5.74951183328391,0,18.6762874340074,0,0,31.8428803349316,60.6636706846161,0,0,0,81.42,0,9.58907436814364,0,17.1299413844269,39.5020251324256,0,0,43.5079999520472,24.2654682738464,5.31678860400633,10.4705304309622,0,0,0,0,0,0,0,0,0,62.6666666666667,0.0476190476190476,26,3,5,1,0,1,3,0,3,5,2,5,3,0,0,0,4,3.7964,100.4381,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"326","N#CCCNCCc1ccc(cc1)/N=N/c1sc2c(n1)c(Br)cc(c2)Br","QAGFZRDAAOJOTL-OCOZRVBESA-N","NRB",0,8.49536170930832,0.540290373052894,8.49536170930832,0.540290373052894,0.311079045396378,493.228,478.108,490.94149068,132,0,0.230601749839875,-0.315378027115485,0.315378027115485,0.230601749839875,1.11538461538462,1.92307692307692,2.69230769230769,1.61771898735458,960.112172735637,18.3551603833121,13.7455603583661,17.7340500175232,12.6521983431904,7.99452805802125,10.3970211780637,5.50535561057174,8.28446696106744,3.5932871947177,5.54223764776813,2.32006909675774,4.77016369695453,-1.66,1037777.14986263,19.1113222741684,9.32683081546903,5.17464572055562,171.979198601486,5.31678860400633,0,0,5.13155847983933,0,0,0,4.98397852094721,5.26189155473849,10.2285002512588,39.3994639128073,58.7244416923314,21.9110170605034,21.9732282215612,0,64.2322390624417,5.26189155473849,10.3007671249535,10.2285002512588,12.841643245852,13.0895128118252,50.9070929341315,0,6.06922131279227,5.31678860400633,10.8189447545229,0,43.1966736738334,18.0734913327724,6.42082162292601,11.3311128675308,11.984273114623,55.5721416936933,0,10.2166206340854,0,73.43,0,0,0,0,11.5523801027653,44.3597803751849,16.9002373696317,0,36.3982024107697,58.4583764849033,5.26189155473849,0,1.50283916719707,0,0,0,0,0,0,1.93891050285803,46.5567313997165,0.222222222222222,26,1,5,0,0,0,2,1,3,6,1,8,7,0,0,0,3,6.28248,112.4417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
"327","COc1cc(ccc1Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])c1ccc(c(c1)OC)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-]","JIHCTUPQGPSRBD-UHFFFAOYSA-N","NRB",0,11.5118366304965,-0.732793120363951,11.5118366304965,0.0223001010399375,0.144594016915128,576.478,556.318,576.12409084,214,0,0.299038964121784,-0.494557578235774,0.494557578235774,0.299038964121784,0.5,0.857142857142857,1.16666666666667,1.64819382384091,1616.16349096163,30.5513128060188,21.799540516914,21.799540516914,20.0144781060951,11.7819010359223,11.7819010359223,8.51146864937109,8.51146864937109,6.05272320571164,6.05272320571164,4.01897643840102,4.01897643840102,-6.32,1503793010.72518,28.6820436557376,11.8242267924231,5.96098109861578,235.271287682711,20.1073031156128,22.8737962159349,0,0,22.7495450987342,0,40.4572730750623,0,0,0,12.1327341369232,47.5251053941637,12.1327341369232,57.4203459641161,29.1669701028708,45.4990901974685,0,0,0,0,24.8531722905677,113.253677896602,0,22.6259266499618,20.1073031156128,45.4990901974685,11.4990236665678,0,33.9128392778257,0,40.4572730750623,0,72.7964048215393,0,11.126902983394,0,215.08,42.4427892940049,40.4572730750623,0,11.3747725493671,34.0006991993289,24.2654682738464,26.3523292194783,36.3982024107697,0,10.6335772080127,9.4737259076001,0,0,0,0,0,0,0,0,0,124,0.0769230769230769,42,2,16,0,0,0,4,0,4,12,2,16,11,0,0,0,4,6.49080000000001,151.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328","CC(=O)OC(N(c1ccc(c(c1)NC(=O)c1ccccc1)N=Nc1ccc(cc1)[N+](=O)[O-])C(OC(=O)C)C)C","NJOCQBIPPYIBTP-UHFFFAOYSA-N","NRB",0,12.9822045673182,-0.831379101079749,12.9822045673182,0.0851786201967268,0.111310438919479,533.541,506.325,533.191048204,202,0,0.304041149815818,-0.441937657949193,0.441937657949193,0.304041149815818,0.871794871794872,1.46153846153846,2,2.03320208514574,1355.03310868994,28.5263687796364,21.7294961839016,21.7294961839016,18.5446216510562,11.8427838067758,11.8427838067758,8.3198655234814,8.3198655234814,5.35269537628811,5.35269537628811,3.71800367514627,3.71800367514627,-5.13,268960256.883216,28.4414577056246,12.9015044276377,7.9247586093729,223.95117674114,19.6904242424569,5.68738627468356,12.4558023414697,0,11.5945660040351,11.9386105759037,24.497929820981,0,5.1142501256294,5.1142501256294,18.1991012053848,56.3120438786125,37.231046302685,16.2980835981848,28.7806485086332,46.282721678673,0,0,10.2285002512588,40.1507511402322,10.2166983348568,88.4741745820019,0,0,10.2166983348568,28.4369313734178,0,0,35.2249036955426,19.0628002757437,10.1143182687656,38.0529374745313,83.0249050727981,0,0,0,152.8,35.2249036955426,24.497929820981,0,17.0621588240507,16.9382240410641,0,38.1129426732277,67.2783206779246,0,15.5452888552651,9.4737259076001,0,0,0,0,0,0,0,0,0,104.166666666667,0.222222222222222,39,1,12,0,0,0,3,0,3,10,1,12,10,0,0,0,3,5.88710000000001,143.0446,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329","CCN(c1ccc(cc1)/N=N/c1ccc(cc1Cl)[N+](=O)[O-])CCOc1ccccc1","FPZLDEMJTIKTJQ-OCOZRVBESA-N","NRB",0,10.7745451858693,-0.504063634379412,10.7745451858693,0.0840705422835757,0.220823161676294,424.888,403.72,424.130218212,154,0,0.270575758300858,-0.491754664086942,0.491754664086942,0.270575758300858,1.03333333333333,1.76666666666667,2.4,1.60105278360611,1010.65104842217,21.3467242148749,16.4410873002358,17.1970162462543,14.5628819457134,9.45100407150307,9.8289685445123,6.35040543298574,6.75760555972635,4.38500462931814,4.68773794502698,2.79239207871816,3.00497168733625,-3.45,6246926.7652873,21.2634685515012,10.362036854793,5.77636796660307,179.281758682792,9.63677268465053,18.0437800724804,0,0,5.68738627468356,0,10.1143182687656,0,5.1142501256294,5.1142501256294,29.8000410956173,49.3883066789219,24.3648768175194,22.1780870431551,9.66017400261772,34.3504849889668,0,0,10.2285002512588,6.92373719969062,24.5963045071885,87.9333564040462,0,5.74951183328391,9.63677268465053,22.7495450987342,5.74951183328391,11.6009398902325,24.6197058251557,0,10.1143182687656,6.92373719969062,83.0249050727981,5.02263331374133,0,0,80.33,4.92331104881767,10.1143182687656,0,10.7100195884249,17.98165451388,24.5264109197926,18.1991012053848,0,54.5973036161545,22.0521471817999,16.3378028440326,0,6.0413350684126,0,0,0,0,0,0,0,66.0697760426985,0.181818181818182,30,0,7,0,0,0,3,0,3,6,0,8,9,0,0,0,3,6.5689,118.5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","Brc1ccc(c(c1)Br)Oc1cc(Br)c(cc1Br)Br","WHPVYXDFIXRKLN-UHFFFAOYSA-N","NRB",0,5.86532407407407,0.743608749055178,5.86532407407407,0.743608749055178,0.348268704886897,564.691,559.651,559.62572528,94,0,0.142366239085585,-0.454954400136611,0.454954400136611,0.142366239085585,0.611111111111111,1.22222222222222,1.88888888888889,2.36697306604027,597.261908280462,13.2840925714467,8.68482200145813,16.6148046970317,8.46923425058676,4.74589388307877,8.71088523086553,3.37354472763728,7.70656785312705,2.08865053552398,5.66556484828342,1.25897155357906,3.78423454080148,0.64,10115.9347168982,15.0369620169155,6.39335981955303,3.59678803756923,146.939780583275,4.73686295380005,11.4990236665678,0,0,0,0,0,0,0,0,15.9299438979493,94.0516109341054,13.4181585474972,8.94543903166483,4.73686295380005,79.6497194897467,0,0,0,0,0,52.6954329214701,0,11.4990236665678,4.73686295380005,0,11.4990236665678,79.6497194897467,0,0,0,0,52.6954329214701,0,0,0,9.23,0,0,0,0,0,33.8626212457299,0,0,30.3318353423081,79.6497194897467,4.73686295380005,0,0,0,0,0,0,0,0,4.67918356848912,16.9819538926682,0,18,0,1,0,0,0,2,0,2,1,0,6,2,0,0,0,2,7.2914,91.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","N#CCCN(c1ccc(cc1)/N=N/c1sc2c(n1)cc(c(c2)Cl)Cl)CCOC(=O)C","QRXUCDVMWAKUQV-OCEACIFDSA-N","NRB",0,10.9664122390272,-0.328349266108948,10.9664122390272,0.257798876735461,0.289373063524555,462.362,445.226,461.048001144,154,0,0.302188379736176,-0.463992112711504,0.463992112711504,0.302188379736176,1.2,1.93333333333333,2.63333333333333,1.7002552528385,1069.82258471953,21.5098609216914,16.0092705347938,18.3376250077584,14.4567287958307,8.98685364108376,10.5592791680299,6.1820843925094,8.0055835685201,4.04513427807668,5.66969783723507,2.63934461322945,3.83385874863711,-2.73,5938878.18929232,21.9664480995185,10.3444474425145,5.89015907811761,187.065558888906,9.63677268465053,6.60688196451292,0,5.13155847983933,0,5.96930528795185,4.79453718407182,4.98397852094721,5.26189155473849,10.2285002512588,34.5386656583998,36.3982024107697,19.1558798802868,44.9840728778824,9.53140013787187,67.2309226096434,5.26189155473849,4.98397852094721,10.2285002512588,13.3445588226166,24.5963045071885,46.4434690382523,0,6.06922131279227,4.89990973085048,16.5063310292065,0,34.5386656583998,30.6496785852371,9.53140013787187,11.3311128675308,13.3445588226166,46.6267026620285,10.0452666274827,10.2166206340854,0,90.94,0,4.79453718407182,0,12.5761872524648,40.3745458167567,15.9040069087689,18.2605230776254,12.1327341369232,29.1653780046969,21.2817000849983,33.2006342890036,0,13.4300131583391,0,0,0,0,0,0,0,59.9588757305498,0.25,30,0,7,0,0,0,2,1,3,8,0,10,8,0,0,0,3,6.30168,119.334,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"332","OCCN(S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC","SSGYCIQAXNQIBC-UHFFFAOYSA-N","NRB",0,13.6497056878307,-8.20018246882086,13.6497056878307,0.644824916020127,0.525533391892983,471.235,461.155,471.01738104,170,0,0.459647303323345,-0.395003725027369,0.459647303323345,0.395003725027369,0.714285714285714,1.07142857142857,1.35714285714286,6.63004925785098,657.965739641195,23.1986706127493,13.1540305550711,13.9705271359988,12.0193852778956,6.58259081819736,8.022654146998,5.03242086614716,7.01168217045392,3.27056826964498,5.29548586570034,1.63902910148072,3.07738877069087,-1.04,189191.944636634,26.96,7.33394542167171,3.50268674018823,147.490533610255,5.10652739484071,0,0,0,10.0232911534076,35.1209763417371,0,8.41779698432894,61.3806116110689,0,6.92373719969062,0,13.0895128118252,6.60688196451292,70.5997199989423,10.0232911534076,0,4.30521599129623,0,42.0447135414278,19.6963947763381,0,0,0,0,57.0753956197727,0,0,72.6469114885411,10.0232911534076,0,6.92373719969062,0,0,0,0,57.61,69.145878262779,65.4931926041016,0,0,6.92373719969062,0,0,0,0,0,5.10652739484071,0,-7.04438480253212,0,0,0,0,0,0,190.005649447604,-42.0445979784055,1,28,1,4,0,0,0,0,0,0,3,1,18,9,0,0,0,0,3.3267,64.0426,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"333","CCOC(=O)CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C","ZCWSUZJGZZFSHM-UHFFFAOYSA-N","NRB",0,11.5753684019904,-0.17574782690854,11.5753684019904,0.148788895187705,0.834075084616999,306.446,276.206,306.21949482,124,0,0.305605621212053,-0.507340691950958,0.507340691950958,0.305605621212053,1.04545454545455,1.5,1.86363636363636,3.21224735318399,495.58688193312,17.1293920330674,15.0397310583666,15.0397310583666,9.96356228866913,7.989444323561,7.989444323561,7.84456832848531,7.84456832848531,3.70885624616282,3.70885624616282,2.46157796205764,2.46157796205764,-1.51,30914.6840813271,18.5388042947779,6.71955232553273,4.75477687003792,134.2449516884,9.84339034864075,5.74951183328391,0,0,0,5.96930528795185,4.79453718407182,0,0,0,53.675157335067,40.8648942365012,6.42082162292601,6.60688196451292,14.6379275327126,5.96930528795185,0,0,0,72.1377845824799,6.60688196451292,28.8230886120142,0,5.74951183328391,0,0,5.74951183328391,0,17.6827146473055,26.7822026995914,0,71.5773364958513,12.1327341369232,0,0,0,46.53,0,9.90106457891253,0,16.7992862267454,25.1980370436488,16.690354475091,0,0,19.0564713366138,41.5424231981437,4.73686295380005,0,0,0,0,0,0,0,0,0,49.8333333333333,0.631578947368421,22,1,3,0,0,0,1,0,1,3,1,3,4,0,0,0,1,4.4829,90.4608000000001,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","Brc1cccc(c1)Oc1ccc(c(c1Br)Br)Br","VIHUMJGEWQPWOT-UHFFFAOYSA-N","NRB",0,5.7980787037037,0.762199074074074,5.7980787037037,0.762199074074074,0.439552074830819,485.795,479.747,481.715213212,88,0,0.142331963994764,-0.456105166890764,0.456105166890764,0.142331963994764,0.823529411764706,1.58823529411765,2.29411764705882,2.33758875676232,554.197046745365,12.4138490834436,8.38420779763853,14.7281939540973,8.07538740046941,4.6462280440512,7.8182211222806,3.23292275406282,6.58893172114374,2.02364417156755,5.85282798445422,1.24446369908203,2.97339701668651,0.16,7256.10748076774,13.5883995420055,5.86703238542012,3.33712877013913,133.072232977633,4.73686295380005,11.4990236665678,0,0,0,0,0,0,0,0,21.996310966411,78.1216670361561,13.4181585474972,4.47271951583241,4.73686295380005,63.7197755917974,0,0,0,0,0,54.2890804740993,0,11.4990236665678,4.73686295380005,0,11.4990236665678,63.7197755917974,0,0,0,0,54.2890804740993,0,0,0,9.23,0,0,0,0,0,29.3899017298975,0,0,36.3982024107697,63.7197755917974,4.73686295380005,0,0,0,0,0,0,0,0,3.78251330624843,18.9003915632611,0,17,0,1,0,0,0,2,0,2,1,0,5,2,0,0,0,2,6.5289,83.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"335","COc1ccc(cc1)C(c1ccc(cc1)OC)(c1ccccc1)Cl","JBWYRBLDOOOJEU-UHFFFAOYSA-N","NRB",0,7.2248970143613,-0.77797335600907,7.2248970143613,0.77797335600907,0.467922676031299,338.834,319.682,338.107357528,122,0,0.119385493010593,-0.496768194755323,0.496768194755323,0.119385493010593,0.583333333333333,0.958333333333333,1.33333333333333,2.15547225265156,732.832435180895,16.9933530637463,13.7000145534021,14.4559434994205,11.6792184517239,7.717145120511,8.09510959352023,5.48150183898588,6.04844854849972,4.14717838084018,4.80183205154816,2.80917244786979,3.18713692087902,-2.45,399197.581464131,16.4092640675078,6.9778286517665,2.97531907859456,147.17077456071,9.4737259076001,16.3731959580089,0,0,0,0,0,0,0,11.6009398902325,54.5973036161545,40.9558227489374,0,14.2195950825551,9.4737259076001,11.6009398902325,0,0,0,4.87417229144111,14.2195950825551,95.553126365092,0,11.4990236665678,9.4737259076001,0,11.4990236665678,11.6009398902325,14.2195950825551,4.87417229144111,0,16.690354475091,78.8627718900009,0,0,0,18.46,4.87417229144111,0,0,0,0,28.1893781416588,0,14.2195950825551,78.8627718900009,0,21.0746657978326,0,7.2248970143613,0,0,0,0,0,0,0,43.4695474300832,0.142857142857143,24,0,2,0,0,0,3,0,3,2,0,3,5,0,0,0,3,5.2345,98.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
