SMILES,EndPt,ReadyBiodeg
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,RB,1
CCCCC(COC(=O)CCC)CC,RB,1
CCCCCCCCCCCCCCCCBr,RB,1
CC(CC)c1ccc(cc1)OCC1CO1,NRB,0
CNCC(=O)O,RB,1
CCC(C)NC(C)CC,NRB,0
Clc1ccc(Cl)c(Cl)c1,NRB,0
CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,RB,1
Clc1cc(-c2cc(Cl)ccc2Cl)c(Cl)cc1,NRB,0
CC(CCO)CCO,RB,1
[O-][N+](=O)c1ccc(cc1)Oc1c(Cl)cc(Cl)cc1Cl,NRB,0
CC(=C)C(=O)OCCCCCCCCCCCCCCCCCC,RB,1
C[Si]1(C)O[Si](C)(C)O[Si](O[Si](O1)(C)C)(C)C,NRB,0
COc1cccc(OC)c1,RB,1
CCCCCCCCc1ccccc1Nc1ccccc1CCCCCCCC,NRB,0
CC(=O)CC(=O)Nc1ccc(C)cc1,RB,1
COCCOCCOCCO,RB,1
Nc1sccn1,NRB,0
Oc1cccc(O)c1,RB,1
COc1cc(C=O)cc(OC)c1O,RB,1
CN(C)C(CSC(N)=O)CSC(N)=O,NRB,0
Cc1ccc(C)cc1,RB,1
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,NRB,0
C=Cc1ccc(Cl)cc1,NRB,0
CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C,NRB,0
C(OCc1ccccc1)c2ccccc2,NRB,0
COC(=O)c1ccccc1C(=O)c2ccccc2,NRB,0
CC(C)CC(C)Nc1ccc(cc1)Nc1ccccc1,NRB,0
CC(=O)Oc1c2c(cccc2cc2cccc(OC(C)=O)c21)OC(C)=O,NRB,0
CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F,NRB,0
Nc1c(ccc2c1C(=O)c1ccccc1C2=O)c1nnc(o1)c1ccc2c(c1N)C(=O)c1c(C2=O)cccc1,NRB,0
Oc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2,NRB,0
CC(=O)OCc1ccccc1,RB,1
N#CCCN(c1ccc(cc1)/N=N/c1c(Cl)cc(cc1Cl)[N+](=O)[O-])CCOC(=O)C,NRB,0
OC(=O)c1cccc2ccccc21,NRB,0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,NRB,0
OCC(O)COCC(O)CO,NRB,0
CNc1ccccc1C(O)=O,RB,1
CC1=NN(C(=O)C1)c2ccccc2,NRB,0
OC(=O)C(O)CC(O)=O,RB,1
Clc1ccc(c(c1)[N+](=O)[O-])N=Nc1c(O)ccc2c1cccc2,NRB,0
O=C1C=CC(=O)N1c2ccccc2,NRB,0
C=Cc1ccccn1,NRB,0
CC(C)(O)CCCC1=CCC(CC1)C=O,RB,1
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,NRB,0
N#CCC(O)=O,RB,1
OC(=O)CC(=C)C(O)=O,RB,1
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(C)(C)C,NRB,0
COc1c([N+](=O)[O-])c(C)c(cc1C(C)(C)C)[N+](=O)[O-],NRB,0
OC(=O)CCCCCCCCCCCCC(O)=O,RB,1
CC(Cl)(Cl)C(=O)O,NRB,0
CC(=O)OCCOC(C)=O,RB,1
CCC(=O)OC=C,RB,1
ClCc1ccc(C=C)cc1,NRB,0
Nc1cc(cc2cc(cc(O)c12)S(=O)(=O)O)S(=O)(=O)O,NRB,0
OC(=O)c1ccc(Cl)cc1,NRB,0
CCCCCCCCCCCCCCCCCCCCCCC,RB,1
OCC1CC23CCC1(CC2CO)CC3,NRB,0
COC(=O)CCN(c1ccc(cc1)N=Nc1c(Cl)cc(cc1Br)[N+](=O)[O-])CCC(=O)OC,NRB,0
CCc1cccc(c1)c2cc(CC)cc(CC)c2,NRB,0
CN(C)CCCCCCN(C)C,NRB,0
ClC(c1ccccc1)(c1ccccc1)c1ccccc1,NRB,0
CN(C)CCO,RB,1
Oc1cccc(Cl)c1Cl,NRB,0
Nc1cc2ccccc2cc1,RB,1
COc1ccccc1C(O)=O,RB,1
O=C(Nc1cc(Cl)ccc1)OCC#CCCl,NRB,0
CCCN(c1ccc(c(c1)NS(=O)(=O)C)/N=N/c1c(Br)cc(cc1C#N)C)CCC,NRB,0
N#CCCN(c1ccc(cc1)N=Nc1ncc(s1)N(=O)=O)CCc1ccccc1,NRB,0
CN(O)CCO,RB,1
OC(=O)c1cccnc1,RB,1
OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,NRB,0
CCCC=C(CC)C=O,RB,1
C=CCOC1=N[S](=O)(=O)c2ccccc12,NRB,0
[O-][N+](=O)c1ccccc1O,NRB,0
OC(=O)c1cc(ccc1)S(O)(=O)=O,NRB,0
CNC(=O)NC,NRB,0
Oc1ccccc1c2ccccc2,RB,1
O=C1C=CC(=O)O1,RB,1
CC1=CC2CC1C3C2C(=O)OC3=O,NRB,0
OCCN(CCO)c1cccc(NC(=O)c2ccccc2)c1,NRB,0
N#Cc1cccc(c1)C#N,NRB,0
[O-][N+](=O)c1c(O)cccc1O,RB,1
CCCNCCC,RB,1
Nc1ccccc1[N+](=O)[O-],NRB,0
NN[S](=O)(=O)c1ccc(Oc2ccc(cc2)[S](=O)(=O)NN)cc1,NRB,0
CC(=O)c1ccc(C)cc1,RB,1
C=Cc1cccc[n]1,NRB,0
CC(C)Oc1cc(c(Cl)cc1Cl)N1N=C(OC1=O)C(C)(C)C,NRB,0
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,RB,1
[O-][N+](=O)c1cc(ccc1)S(O)(=O)=O,NRB,0
COc1ccc(cc1)OC,RB,1
Cc1ccc(C)c(O)c1C,NRB,0
OC(=O)CCCCCCCCC(=O)O,RB,1
O=C(CC(=O)c1ccccc1)c2ccccc2,RB,1
CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,NRB,0
OC(=O)CCCCCCCCCCCCC(=O)O,RB,1
CCCCCCC(C)Nc1ccc(cc1)Nc1ccccc1,NRB,0
CCCCCCCCCCCCSCCC(=O)OCC(COC(=O)CCSCCCCCCCCCCCC)(COC(=O)CCSCCCCCCCCCCCC)COC(=O)CCSCCCCCCCCCCCC,NRB,0
Cc1cc([n]c([n]1)C(C)C)OP(=S)(OCC)OCC,NRB,0
CCOC(=O)CC(=O)C(=O)OCC,RB,1
[O-][N+](=O)c1cccc(Cl)c1Cl,NRB,0
Clc1ccc(cc1)NC(=O)c1c(O)ccc2c1[nH]c1c2cccc1,NRB,0
Oc1ccccc1O,RB,1
CC(=O)Oc1ccccc1C(O)=O,RB,1
CCCCCCC,RB,1
CCNC1NC(=O)N=C(NCC)N=1,NRB,0
COc1ccc(cc1N=Nc1c(O)c(cc2c1cccc2)C(=O)Nc1cc(Cl)c(cc1OC)OC)C(=O)Nc1ccc(cc1)C(=O)N,NRB,0
[O-][N+](=O)c1cc(ccc1O)[N+]([O-])=O,NRB,0
Nc1ccc(cc1)C(O)=O,RB,1
Cc1cc(C)c(cc1)S(O)(=O)=O,RB,1
ClCc1ccc(Cl)c(Cl)c1,NRB,0
O=C1c2ccc3ccccc3c2C(=O)c2ccccc12,NRB,0
Cc1c(Cl)cccc1Cl,NRB,0
CC(=CCC\C(=C\C=O)\C)C,RB,1
Nc1cc(Cl)cc(Cl)c1,NRB,0
O=C1c2ccccc2C(=O)c3ccccc13,RB,1
OC(=O)c4cn(C1CC1)c3cc(N2CCNCC2)c(F)cc3c4=O,NRB,0
NCCCO,NRB,0
[O-][N+](=O)c1cccc(c1C(O)=O)C(O)=O,NRB,0
CCC(CC)C(O)=O,RB,1
Oc1ccccc1[N](=O)=O,NRB,0
[O-][N+](=O)c1cc(ccc1Nc1ccccc1)S(=O)(=O)Nc1ccccc1,NRB,0
ClCC(=O)OC=C,RB,1
CCBr,NRB,0
Cc1ccccc1,RB,1
Oc1ccccc1,RB,1
O=P1(NCCCO1)N(CCCl)CCCl,NRB,0
CCC(C)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,NRB,0
COc1cc(ccc1/N=N/C(C(=O)Nc1ccccc1C)C(=O)C)c1ccc(c(c1)OC)/N=N/C(C(=O)Nc1ccccc1C)C(=O)C,NRB,0
CCOCCOCCOC(=O)C,RB,1
CCCCN1CCCC1,RB,1
CC(=O)OC(C=C)OC(C)=O,RB,1
Nc1ccc(N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4c(N)c5c(O)c(N=Nc6ccccc6)c(cc5cc4S(=O)(=O)O)S(=O)(=O)O)c(N)c1,NRB,0
CCCCCCCCCO,RB,1
CCCCC(CC)COP(=O)(O)CC(CC)CCCC,NRB,0
Oc1c2ccccc2c(Cl)cc1Cl,NRB,0
O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,NRB,0
CC(C)(C)C(O)=O,NRB,0
COc1cc(ccc1Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])c1ccc(c(c1)OC)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],NRB,0
CCNc1[n]c(Cl)[n]c(NCC)[n]1,NRB,0
CC(C)C(NC(N)=O)NC(N)=O,RB,1
C=CCOCC1CO1,NRB,0
CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9,NRB,0
CCN(CC)c1ccc(c(O)c1)C(=O)c2ccccc2C(O)=O,NRB,0
CC(C)C1CCCc2ccccc12,NRB,0
CC(O)COC(C)COC(C)CO,NRB,0
CC=CC=CC(O)=O,RB,1
CCO,RB,1
CCCCCCCCCCCCCC(=O)N(CCO)CCO,RB,1
N#CCCCCC#N,RB,1
NC(=O)CCC(N)C(O)=O,RB,1
CC1CCC(CC=1)C(C)=C,RB,1
CC(C)=CC(C)=O,RB,1
[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,NRB,0
Cc1cccc(N)c1C,NRB,0
CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,NRB,0
Nc2ccn(C1OC(CO)C(O)C1O)c(=O)n2,NRB,0
c1ccc[s]1,NRB,0
Brc1ccc(cc1)-c1ccc(Br)cc1,NRB,0
C1C\C=C\CCC=CCC\C=C\1,NRB,0
CC(=O)Nc1ccc(cc1)OCC,NRB,0
OC(=O)c1[n]cccc1C(O)=O,RB,1
Br\C=C\c1ccccc1,NRB,0
Cc1ccccc1OP(=O)(Oc2ccccc2C)Oc3ccccc3C,RB,1
O=S(=O)(c1cc(Cl)c(Cl)cc1Cl)c1ccc(Cl)cc1,NRB,0
Clc1cnc(Cl)c(Cl)c1,NRB,0
CCCCCCCCCCCCS(=O)(=O)O,RB,1
O=C1c2ccccc2C(=O)c2c1c(ccc2N)Nc1ccccc1,NRB,0
CCC(=O)CC,RB,1
CCC(CO)(CO)CO,NRB,0
CC1CC(OC(C)O1)OC(C)=O,RB,1
[O-][N+](=O)c1cccc2c(cccc21)[N+]([O-])=O,NRB,0
Cc1ccccc1NC,NRB,0
COc1cc(ccc1N)[N+](=O)[O-],NRB,0
Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2,NRB,0
CCCCCCCCCCCCOS(=O)(=O)c1ccccc1,RB,1
CC1OC(C)OC(C)O1,NRB,0
Oc1ccc(c2ccccc12)S(=O)(=O)O,NRB,0
CCOC(=O)\C=C(/Cl)\C(=O)OCC,NRB,0
CCOC(=O)c1ccccc1/C(=C/1\C=C(Br)C(=O)C(=C1)Br)/c1cc(Br)c(c(c1)Br)O,NRB,0
CCCN(c1ccc(c(c1)NS(=O)(=O)C)/N=N/c1c(C#N)cc(cc1C#N)C)CCC,NRB,0
C1CCC(CC1)NSc2sc3ccccc3n2,NRB,0
Nc1ccc(cc1)[N+](=O)[O-],NRB,0
C1CC=CC1,RB,1
Nc1nccs1,NRB,0
OC(=O)C(Cl)Cl,RB,1
Oc1cccc2ccccc21,RB,1
CCCCCCCCCCCCCCCCCC(=O)OCCOC(=O)CCCCCCCCCCCCCCCCC,RB,1
Cc1cc(ccc1)C(=O)N(CC)CC,NRB,0
COc1ccc(cc1)N(=O)=O,NRB,0
COc1ccc(OC)cc1,RB,1
Nc1cc2c(cc1)C(=O)c1ccccc1C2=O,NRB,0
CCCC[Sn](CCCC)(CCCC)CCCC,NRB,0
O=C(Nc1cc(Cl)c(Cl)cc1)Nc1ccc(Cl)cc1,NRB,0
OCC(O)C(O)C(O)C(O)CO,RB,1
CC(=O)OC(COC(C)=O)COC(C)=O,RB,1
CCCCCCCCCCCCCCCCCCC1CC(=O)OC1=O,NRB,0
OC(=O)\C=C\c1ccccc1,RB,1
Sc1ccc2ccccc2c1,NRB,0
O(c1ccccc1)c2ccccc2,NRB,0
Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@@H](Cl)[C@@H]1Cl,NRB,0
Nc1cccnc1,NRB,0
C1CCC(CC1)NSc2nc3ccccc3s2,NRB,0
NCCCCCCCCCCCC(=O)O,RB,1
CC(=O)OCCN(S(=O)(=O)c1ccc2c(c1)ccc(c2N=Nc1ccc(cc1)N=Nc1ccccc1)O)C,NRB,0
Clc1ccccc1C=O,NRB,0
C1CCC=C1,RB,1
CN(C)C(=O)Nc1cc(Cl)c(Cl)cc1,NRB,0
ClCCc1ccccc1,NRB,0
Clc1cc(Cl)c(Cl)cc1Cl,NRB,0
CCC(C)OC(=O)C,RB,1
CC(=NNC(=S)N)C,NRB,0
Cc1cc(c(cc1)N=Nc1c(O)ccc2ccccc21)[N+]([O-])=O,NRB,0
c1c2-c3cccc4cccc(c43)-c2cc2ccccc21,NRB,0
ClC1CCCCC1,NRB,0
CC(C)C#N,RB,1
NCc1cc(CN)ccc1,NRB,0
Cc1ccc(cc1)[S](O)(=O)=O,RB,1
Nc1ccc(Cl)cc1[N+]([O-])=O,NRB,0
CCCCCCCCCCCCCCCCCCCN,RB,1
CCCCn1c(O)c(N=Nc2ccc(cc2[N+](=O)[O-])C(=O)c2ccc(cc2)Cl)c(c(c1=O)C#N)C,NRB,0
COc1ccccc1OCC(O)COC(N)=O,NRB,0
Cc1ccc2cc3c(ccc4ccccc34)c5CCc1c25,NRB,0
CC(C)c1ccccc1C(C)C,NRB,0
O=C=NC(c1cccc(c1)C(N=C=O)(C)C)(C)C,NRB,0
Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,NRB,0
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c2cc(Br)c(OCCO)c(Br)c2,NRB,0
CCCCCCCCCCCCCCCCCCOP(OCCCCCCCCCCCCCCCCCC)OCCCCCCCCCCCCCCCCCC,RB,1
CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,RB,1
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,NRB,0
CCCO,RB,1
O=C1Oc2ccccc2C=C1,RB,1
N#CCCN(c1ccc(cc1)/N=N/c1ccc(cc1C#N)[N+](=O)[O-])CCc1ccccc1,NRB,0
CC(C)(N)Cc1ccccc1Cl,NRB,0
COc1cc(NC(=O)CC(=O)C)c(OC)cc1Cl,NRB,0
CON(C)C(=O)Nc1cc(Cl)c(Cl)cc1,NRB,0
CCO[P](=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,NRB,0
Cc1ccccc1NC(N)=Nc1ccccc1C,NRB,0
OCC=Cc1ccccc1,RB,1
C(C1CO1)N(CC2CO2)c3ccc(Cc4ccc(cc4)N(CC5CO5)CC6CO6)cc3,NRB,0
Cc1cccc(C(C)c2ccccc2)c1C,NRB,0
C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O,NRB,0
CN(C)CCN(C)CCN(C)C,NRB,0
Cc1cc(O)c(C)c(C)c1O,NRB,0
CCC(=O)Nc1ccccc1,NRB,0
CCOP(=S)(OCC)Oc1cc(C)nc(n1)C(C)C,NRB,0
CC(=O)N,RB,1
N#CCc1ccccc1,RB,1
CC(C)(N=NC(C)(C)C#N)C#N,NRB,0
COC,NRB,0
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,NRB,0
CCc1cc2c(cc1)C(=O)c1ccccc1C2=O,NRB,0
OS(=O)(=O)c1ccccc1,RB,1
CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C,NRB,0
CN(C)C(=S)S[Sn](c1ccccc1)(c2ccccc2)c3ccccc3,NRB,0
Cc1c(C)cccc1C,NRB,0
CCCCCC1C(CCC1=O)CC(=O)OC,RB,1
Oc1cc(O)c(cc1)C(=O)c1ccccc1,NRB,0
COC(=O)Nc1[nH]c2ccccc2n1,NRB,0
COc1c(OC)c(Cl)c(c(c1Cl)Cl)Cl,NRB,0
Clc1cc(Cl)c(cc1)C(Cl)(Cl)Cl,NRB,0
COC(=O)C(C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl,RB,1
Cc1cc(N)c(C)cc1,NRB,0
COP(=S)(OC)Oc1ccc(c(C)c1)[N+](=O)[O-],NRB,0
c1cccc(C(N)CONC2C3N(C2=O)C(C(O)=O)C(C)(C)S3)c1,NRB,0
CCO[P](=S)(Oc1ccc(Cl)cc1Cl)c2ccccc2,NRB,0
CNCCCN,RB,1
Cc1ccccc1S(=O)(=O)N,NRB,0
NC(=O)N,RB,1
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC,RB,1
NNS(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)NN,NRB,0
CCC(=O)CCC,NRB,0
Cc1cccc(c1)[N+](=O)[O-],NRB,0
CC2COc3c(N1CCN(C)CC1)c(F)cc4c(=O)c(cn2c34)C(O)=O,NRB,0
COc1ccc(C)cc1N,NRB,0
CCCCO,RB,1
Clc1ccc(cc1)OCOCC#CI,NRB,0
Oc1ccc2c(c1/N=N/c1ccc(cc1)/N=N\c1ccccc1)cccc2,NRB,0
CCCCOC(=O)c1ccccc1C(=O)OCCCC,RB,1
ClC1=C(Cl)[C@@]2(Cl)[C@H]3[C@@H]4C[C@H](C=C4)[C@H]3[C@]1(Cl)C2(Cl)Cl,NRB,0
C=CCOC(=O)c1ccccc1C(=O)OCC=C,RB,1
OC(=O)c1cc(cc[n]1)C(O)=O,RB,1
Nc1ccc(cc1)N=Nc1ccccc1,NRB,0
CCc1c(Br)c(Br)c(Br)c(Br)c1Br,NRB,0
CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,NRB,0
CC(C)C12CCC(C)(C=C1)C3C2C(=O)OC3=O,NRB,0
CC(C)(C)OOC(=O)c1ccccc1,NRB,0
CCCCCCCC,RB,1
CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(=O)C)C(=O)Nc3ccccc3C)c(Cl)c2)C(=O)Nc4ccccc4C,NRB,0
CC(C)(C)c1cc(C(O)=O)c(O)c(c1)C(C)(C)C,NRB,0
CC(C)C(C)=O,RB,1
ClCC1CO1,NRB,0
Oc1ccc(Cl)cc1Cc1ccccc1,RB,1
NC(CSSCC(N)C(O)=O)C(O)=O,RB,1
COc1cc(ccc1)[N+]([O-])=O,NRB,0
CCc1cccc(CC)c1,NRB,0
CC(CC(=O)CC)CC,RB,1
c1cccc2[n][nH][n]c21,NRB,0
Clc1ccc(c(c1)O)Oc1ccc(cc1Cl)Cl,NRB,0
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,NRB,0
Oc1cccc(Br)c1,NRB,0
CC(C)(c1ccccc1)c1ccc(O)cc1,NRB,0
Nc1ccc(Cl)c(Cl)c1,NRB,0
N#CCCN(c1ccc(cc1)/N=N/c1nc2c(s1)c(Cl)cc(c2)Cl)CC,NRB,0
Nc1cccc(N)c1,NRB,0
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,NRB,0
OC(=O)C(O)(c1ccccc1)c1ccccc1,NRB,0
N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,RB,1
CC(=O)C(N=Nc1ccc(cc1Cl)-c1cc(Cl)c(cc1)N=NC(C(=O)Nc1cc(OC)c(Cl)cc1OC)C(C)=O)C(=O)Nc1cc(OC)c(Cl)cc1OC,NRB,0
OCCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,NRB,0
ClC1(Cl)C2(Cl)C3C4CC(C5OC54)C3C1(Cl)C(Cl)=C2Cl,NRB,0
CSc1ccc(O)cc1,NRB,0
Clc1c(Cl)c(Cl)c(C#N)c(C#N)c1Cl,NRB,0
CNC(=O)CC(=O)C,RB,1
CCCCCCCCCC(=O)O,RB,1
O[S](=O)(=O)c1cc(Cl)ccc1Oc2ccc(Cl)cc2NC(=O)Nc3ccc(Cl)c(Cl)c3,NRB,0
Nc1cc(ccc1)S(O)(=O)=O,NRB,0
OC(CO)C(O)C(O)C(O)CO,RB,1
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,NRB,0
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,RB,1
C1C=CC2C3CC(C=C3)C21,NRB,0
ClC(Cl)C(Cl)Cl,NRB,0
CCS,NRB,0
O=C1CNC(=O)N1,RB,1
CC(=O)C(N=Nc1ccc(cc1Cl)c2ccc(N=NC(C(=O)C)C(=O)Nc3ccccc3)c(Cl)c2)C(=O)Nc4ccccc4,NRB,0
FC(F)(F)c1cc(ccc1)C(F)(F)F,NRB,0
CC(=O)CCc1ccccc1,NRB,0
Oc1ccc(Cc2ccc(O)cc2)cc1,NRB,0
COc2cnc(NS(=O)(=O)c1ccc(N)cc1)nc2,NRB,0
CC1CCC(CC=1)C(C)(C)O,RB,1
OC(=O)C(=O)O,NRB,0
CCCC[Sn](CCCC)CCCC,NRB,0
CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,RB,1
CC(=C)C(=O)OC1CCCCC1,RB,1
O=C1CCCCCCCCCCCN1,NRB,0
CCCCCCCCCCCC[N+](C)(C)[O-],RB,1
Clc1c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c(Cl)c1Cl,NRB,0
Cc1cc(O)ccc1SC,NRB,0
Clc1ccc(Cl)cc1,NRB,0
Cc1cc(O)c(C)cc1,NRB,0
c1cccc2[nH]c3ccccc3c21,NRB,0
CC(Cl)(Cl)Cl,NRB,0
ClC(COCC(Cl)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,NRB,0
COC(=O)c1ccccc1C(=O)c1ccccc1,NRB,0
O=C1c2ccccc2C(=O)c3c4ccccc4ccc13,NRB,0
CCCCCCC(C)=O,RB,1
COC(=O)CCS,RB,1
CSSC,NRB,0
SC#N,NRB,0
CCCCC(CC)COC(=O)\C=C\C(=O)OCC(CC)CCCC,RB,1
ClC(Cl)C(Cl)C(Cl)Cl,NRB,0
Oc1ccc(Nc2ccccc2)c3C(=O)c4c(C(=O)c13)c(O)ccc4N(=O)=O,NRB,0
CC(C)(C)c1cccc(c1O)C(C)(C)C,NRB,0
Cc1c[n]ccc1,NRB,0
OC(=O)c1ccnc(c1)C(=O)O,RB,1
OCCCCO,RB,1
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,NRB,0
Oc1ccccn1,RB,1
Nc1cc2c(cc1)cc(cc2O)S(O)(=O)=O,NRB,0
OC(=O)C=Cc1ccccc1,RB,1
Nc1c(N=Nc2ccc(cc2)S(=O)(=O)CCOS(=O)(=O)O)c(cc3cc(c(N=Nc4ccc(cc4)S(=O)(=O)CCOS(=O)(=O)O)c(O)c13)S(=O)(=O)O)S(=O)(=O)O,NRB,0
CC(=O)OCc1c[n]c(N)c(C#N)[n]1,RB,1
O=C1Nc2ccccc2CCc2ccccc21,RB,1
CCCC[Sn](CCCC)(CCCC)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,NRB,0
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,RB,1
CCN(CCCC)C(=O)SCCC,RB,1
Clc1ccc(cc1)C(Cl)c1ccccc1,NRB,0
[O-][N+](=O)c1ccccc1C(O)=O,RB,1
CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C,NRB,0
C1C=CCCC1c1ccc(cc1)C1CCCC=C1,NRB,0
Cc1ccc(cc1S(=O)(=O)O)[N+](=O)[O-],NRB,0
Nc1c(Cl)cc(cc1[N+]([O-])=O)[N+]([O-])=O,NRB,0
c1ccncc1,RB,1
ClCCOCCOCCCl,NRB,0
O=C1NNC(=O)C=C1,NRB,0
NC(=O)N=NC(=O)N,NRB,0
BrCC(=O)OC\C=C\COC(=O)CBr,RB,1
CCNc1[n]c(Cl)[n]c(NC(C)C)[n]1,NRB,0
CNC(=O)CS[P](=S)(OC)OC,NRB,0
COc1ccc(N)c(c1)N(=O)=O,NRB,0
OC(=O)c1ccccc1C(=O)O,RB,1
CCNc1cccc2ccccc21,NRB,0
CCCCCCCCCCCCCCCCCCOP1OCC2(COP(OC2)OCCCCCCCCCCCCCCCCCC)CO1,RB,1
CC1CCC2C(C1)C(=O)OC2=O,NRB,0
C=Cc1ccc(CCl)cc1,NRB,0
Clc1cc(Cl)c2c(c1)c(=O)c1c([nH]2)c2C(=O)c3ccccc3C(=O)c2c(c1)Cl,NRB,0
CCC1CO1,RB,1
CCCCCCCCCCCCCCCC,NRB,0
CNS(=O)(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,NRB,0
BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,NRB,0
CC(CCO)CC(C)(C)C,NRB,0
Clc1ccc(c2c1C(=O)/C(=C\1/Sc3c(C1=O)c(Cl)ccc3Cl)/S2)Cl,NRB,0
O=C1OC(=O)C2CCCCC12,NRB,0
CCCCCCCC=C,NRB,0
CC(C)C1CCC2C(C=1)=CCC1C(C)(CCCC21C)C(O)=O,NRB,0
OC(=O)c1cccnc1C(=O)O,RB,1
COP(=O)OC,NRB,0
Nc1ccc2c(O)cc(cc2c1)[S](O)(=O)=O,NRB,0
C1CCCCC1NC1CCCCC1,RB,1
CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,NRB,0
Cc1ccccc1N(CC1CO1)CC1CO1,NRB,0
CNC(=O)Oc1cc(C)cc(C)c1,NRB,0
c1c[nH]cn1,RB,1
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(O)=O,NRB,0
C=CCOC(=O)OCCOCCOC(=O)OCC=C,RB,1
Oc1ccc(Cl)cc1Cl,NRB,0
O=C1NC(=O)C2CC=CCC12,NRB,0
CN(C)c1cccc(c1)C(=O)O,NRB,0
Oc1c(Cl)cc(Cl)c2ccccc12,NRB,0
Oc1c(O)cccc1O,RB,1
CC(N)=O,RB,1
Nc1cc(Cl)cc(C(=O)O)c1Cl,NRB,0
CCCCC(CC)CO[P](O)(=O)CC(CC)CCCC,NRB,0
Cl[Si](c1ccccc1)(c1ccccc1)c1ccccc1,NRB,0
CN(C)CCN,NRB,0
OC(=O)C=O,RB,1
ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,NRB,0
O=C1c2c(cccc2C(=O)c2c1cccc2)Nc1ccc(cc1)S(=O)(=O)c1ccccc1,NRB,0
CCCCCCCC(=O)O,RB,1
